time_bucket,pickup_zone_name,trip_count,mean_pickups_per_nominal_hour
late_night,Sheepshead Bay,2034,0.5572602739726027
late_night,SoHo,144084,39.47506849315069
late_night,Soundview/Bruckner,2289,0.6271232876712329
late_night,Soundview/Castle Hill,3446,0.9441095890410959
late_night,South Beach/Dongan Hills,140,0.038356164383561646
late_night,South Jamaica,4739,1.2983561643835617
late_night,South Ozone Park,12051,3.301643835616438
late_night,South Williamsburg,3068,0.8405479452054795
late_night,Springfield Gardens North,2850,0.7808219178082192
late_night,Springfield Gardens South,3834,1.0504109589041095
late_night,Spuyten Duyvil/Kingsbridge,2334,0.6394520547945205
late_night,Stapleton,183,0.05013698630136986
late_night,Starrett City,1487,0.4073972602739726
late_night,Steinway,11366,3.113972602739726
late_night,Stuy Town/Peter Cooper Village,26512,7.263561643835616
late_night,Stuyvesant Heights,16124,4.417534246575342
late_night,Sunnyside,24748,6.78027397260274
late_night,Sunset Park East,2210,0.6054794520547945
late_night,Sunset Park West,9025,2.4726027397260273
late_night,Sutton Place/Turtle Bay North,175799,48.1641095890411
late_night,Times Sq/Theatre District,517376,141.7468493150685
late_night,TriBeCa/Civic Center,215065,58.92191780821918
late_night,Two Bridges/Seward Park,48568,13.306301369863014
late_night,UN/Turtle Bay South,105873,29.006301369863014
late_night,Union Sq,419047,114.80739726027397
late_night,University Heights/Morris Heights,2901,0.7947945205479452
late_night,Upper East Side North,224870,61.608219178082194
late_night,Upper East Side South,393472,107.80054794520548
late_night,Upper West Side North,128521,35.21123287671233
late_night,Upper West Side South,234668,64.29260273972602
late_night,Van Cortlandt Park,406,0.11123287671232877
late_night,Van Cortlandt Village,2037,0.558082191780822
late_night,Van Nest/Morris Park,2310,0.6328767123287671
late_night,Washington Heights North,12787,3.5032876712328767
late_night,Washington Heights South,26807,7.344383561643836
late_night,West Brighton,47,0.012876712328767123
late_night,West Chelsea/Hudson Yards,247038,67.68164383561644
late_night,West Concourse,6625,1.8150684931506849
late_night,West Farms/Bronx River,2142,0.5868493150684931
late_night,West Village,546562,149.74301369863014
late_night,Westchester Village/Unionport,2257,0.6183561643835617
late_night,Westerleigh,80,0.021917808219178082
late_night,Whitestone,1264,0.3463013698630137
late_night,Willets Point,197,0.053972602739726025
late_night,Williamsbridge/Olinville,3390,0.9287671232876712
late_night,Williamsburg (North Side),71334,19.543561643835616
late_night,Williamsburg (South Side),43749,11.986027397260274
late_night,Windsor Terrace,1906,0.5221917808219179
late_night,Woodhaven,3955,1.0835616438356164
late_night,Woodlawn/Wakefield,1902,0.5210958904109589
late_night,Woodside,12889,3.5312328767123287
late_night,World Trade Center,51112,14.003287671232878
late_night,Yorkville East,70496,19.313972602739724
late_night,Yorkville West,199751,54.726301369863016
late_night,,16312,4.469041095890411
midday,Allerton/Pelham Gardens,1418,0.6474885844748859
midday,Alphabet City,28607,13.06255707762557
midday,Arden Heights,5,0.00228310502283105
midday,Arrochar/Fort Wadsworth,312,0.14246575342465753
midday,Astoria,22944,10.476712328767123
midday,Astoria Park,151,0.06894977168949772
midday,Auburndale,745,0.3401826484018265
midday,Baisley Park,6714,3.0657534246575344
midday,Bath Beach,1264,0.5771689497716895
midday,Battery Park,8338,3.8073059360730594
midday,Battery Park City,91210,41.64840182648402
midday,Bay Ridge,7217,3.295433789954338
midday,Bay Terrace/Fort Totten,606,0.27671232876712326
midday,Bayside,996,0.4547945205479452
midday,Bedford,13695,6.2534246575342465
midday,Bedford Park,3183,1.4534246575342467
midday,Bellerose,1344,0.6136986301369863
midday,Belmont,1718,0.7844748858447489
midday,Bensonhurst East,2604,1.189041095890411
midday,Bensonhurst West,3485,1.591324200913242
midday,Bloomfield/Emerson Hill,105,0.04794520547945205
midday,Bloomingdale,43690,19.949771689497716
midday,Boerum Hill,12830,5.858447488584475
midday,Borough Park,5582,2.5488584474885845
midday,Breezy Point/Fort Tilden/Riis Beach,69,0.031506849315068496
midday,Briarwood/Jamaica Hills,4025,1.8378995433789955
midday,Brighton Beach,3079,1.4059360730593606
midday,Broad Channel,45,0.02054794520547945
midday,Bronx Park,422,0.19269406392694063
midday,Bronxdale,1999,0.9127853881278539
midday,Brooklyn Heights,16241,7.415981735159817
